NAME,PROCESSOR,RAM,,HDD,SSD,GRAPHIC CARD,DISPLAY,OPERATING SYSTEM, PRICE ,IMAGE-src
Lenovo Ideapad 330 81DE033VIN Laptop (7th Gen Core i3/ 8GB/ 1TB/ Win10 Home),Intel Core i3 7th Gen,8 GB DDR4 RAM,,1 TB Hard Disk,NO,Intel HD 505,"11.6 inches, 1366 x 768 pixels",Windows OS," 27,590 ",https://cdn1.smartprix.com/rx-iaYZC03dG-w103-h125/lenovo-ideapad-120s.jpg
Lenovo IP 520 (80YL00PXIN) Laptop (7th Gen Ci5/ 8GB/ 1TB/ Win10/ 4GB Graph),Intel Core i5 7th Gen,8 GB DDR4 RAM,,1 TB Hard Disk,NO,Intel HD 505,"15.6 inches, 1366 x 768 pixels",Windows OS," 26,299 ",https://cdn1.smartprix.com/rx-iZLnTtw2U-w103-h125/lenovo-ideapad-320-8.jpg
Lenovo Yoga 520 (81C800GNIN) Laptop (8th Gen i5/ 8GB/ 1TB/ Win10/ 2GB Graph),Intel Core i5 8th Gen,8 GB DDR4 RAM,,500 GB Hard Disk,NO,Intel HD 505,"15.6 inches, 1366 x 768 pixels",Windows OS," 23,999 ",https://cdn1.smartprix.com/rx-ibDEyey51-w103-h125/lenovo-ideapad-320-8.jpg
Lenovo Legion Y530-15ICH (81FV00JKIN) Laptop (8th Gen Ci5/ 8GB/ 128GB SSD/ Win10),Intel Core i5 8th Gen,8 GB DDR4 RAM,,1 TB Hard Disk,NO,Intel HD 510,"15.6 inches, 1366 x 768 pixels",DOS OS," 19,499 ",https://cdn1.smartprix.com/rx-itGQYxH23-w103-h125/lenovo-v110-15isk-80.jpg
Lenovo Thinkpad E470 (20H1A015IG) Laptop (7th Gen Ci7/ 8GB/ 1TB/ Win10/ 2GB Graph),Intel Core i7 7500U 7th Gen,8 GB DDR4 RAM,,1 TB Hard Disk,NO,Intel HD 520,"14 inches, 1920 x 1080 pixels",Windows 10 OS," 33,999 ",https://cdn1.smartprix.com/rx-iAz0UFe5r-w103-h125/lenovo-ideapad-310-8.jpg
Lenovo Ideapad 330-15IKB (81DE01JTIN) Laptop (7th Gen Ci3/ 8GB/ 1TB/ FreeDOS),Intel Core i3 7th Gen,8 GB DDR4 RAM,,1 TB Hard Disk,NO,Intel HD 520,"14 inches, 1366 x 768 pixels",DOS OS," 28,000 ",https://cdn1.smartprix.com/rx-iQMiSKbFs-w103-h125/lenovo-v130-81hq00fl.jpg
Lenovo Ideapad 330 (81FK00DKIN) Laptop (8th Gen Ci5/ 8GB/ 1TB/ Win10/ 4GB Graph),Intel Core i5 8th Gen,8 GB DDR4 RAM,,1 TB Hard Disk,NO,Intel HD 520,"15.6 inches, 1920 x 1080 pixels",DOS OS," 28,250 ",https://cdn1.smartprix.com/rx-i0dsOi2Cy-w103-h125/lenovo-ideapad-320-8.jpg
Lenovo Ideapad 520S (80X200EPIN) Laptop (7th Gen Ci5/ 8GB/ 1TB/ Win10),Intel Core i5 7th Gen,8 GB DDR4 RAM,,1 TB Hard Disk,NO,Intel HD 520,"15.6 inches, 1366 x 768 pixels",DOS OS," 25,990 ",https://cdn1.smartprix.com/rx-iDQN4PtIk-w103-h125/lenovo-ideapad-320e.jpg
Lenovo Thinkpad E470 (20H1A017IG) Laptop (7th Gen Ci7/ 8GB/ 1TB/ Win10/ 2GB Graph),Intel Core i7 7th Gen,8 GB DDR4 RAM,,1 TB Hard Disk,NO,Intel HD 520,"14 inches, 1366 x 768 pixels",DOS OS," 42,990 ",https://cdn1.smartprix.com/rx-iNNuTtbob-w103-h125/lenovo-thinkpad-e470.jpg
Lenovo Ideapad 330 (81DE01Y0IN) Laptop (8th Gen Ci5/ 8GB/ 1TB/ Win10/ 2GB Graph),Intel Core i5 8th Gen,8 GB DDR4 RAM,,1 TB Hard Disk,NO,Intel HD 520,"14 inches, 1366 x 768 pixels",Windows OS," 44,000 ",https://cdn1.smartprix.com/rx-iG8piVCJw-w103-h125/lenovo-v310-80sx0054.jpg
Lenovo Ideapad 330 (81D60076IN) Laptop (AMD A6-9225/ 8GB/ 1TB/ Win10),AMD A6-9225,8 GB DDR4 RAM,,1 TB Hard Disk,NO,Intel HD 520,"15.6 inches, 1920 x 1080 pixels",DOS OS," 27,990 ",https://cdn1.smartprix.com/rx-iVhNA6ClL-w103-h125/lenovo-ideapad-320-8.jpg
Lenovo Legion Y540 (81SY00B6IN) Laptop (9th Gen Core i5/ 8GB/ 1TB 256GB SSD/ Win10 Home/ 4GB Graph),Intel Core i5 9th Gen,8 GB DDR4 RAM,,1 TB Hard Disk,NO,Intel HD 520,"15.6 inches, 1920 x 1080 pixels",DOS OS," 26,219 ",https://cdn1.smartprix.com/rx-ihUY3pcv6-w103-h125/lenovo-ideapad-320-8.jpg
Lenovo Yoga 520 (80X800RWIN) Laptop (7th Gen Ci5/ 8GB/ 1TB/ Win10),Intel Core i5 7th Gen,8 GB DDR4 RAM,,1 TB Hard Disk,NO,Intel HD 520,"15.6 inches, 1366 x 768 pixels",DOS OS," 26,299 ",https://cdn1.smartprix.com/rx-iGoi4HwrE-w103-h125/lenovo-ideapad-320-8.jpg
Lenovo Legion Y530 (81FV00JLIN) Laptop (8th Gen Ci5/ 8GB/ 1TB 128GB SSD/ Win10/ 4GB Graph),Intel Core i5 8th Gen,8 GB DDR4 RAM,,1 TB Hard Disk,NO,Intel HD 520,"15.6 inches, 1366 x 768 pixels",DOS OS," 23,990 ",https://cdn1.smartprix.com/rx-i8GYrOQ8G-w103-h125/lenovo-ideapad-130-1.jpg
Lenovo Thinkpad E490 (20N8S0JC00) Laptop (8th Gen Core i5/ 8GB/ 1TB 128GB SSD/ FreeDOS),Intel Core i5 8th Gen,8 GB DDR4 RAM,,1 TB Hard Disk,NO,Intel HD 520,"15.6 inches, 1920 x 1080 pixels",DOS OS," 27,495 ",https://cdn1.smartprix.com/rx-i1cNpxcdL-w103-h125/lenovo-ideapad-320-8.jpg
Lenovo Legion Y520 (80WK01DRIN) Laptop (7th Gen Ci5/ 8GB/ 1TB/ Win10/ 4GB Graph),Intel Core i5 7300HQ 7th Gen,8 GB DDR4 RAM,,1 TB Hard Disk,NO,Intel HD 520,"14 inches, 1366 x 768 pixels",Windows 10 OS," 26,990 ",https://cdn1.smartprix.com/rx-iO6O7v9Ah-w103-h125/lenovo-ideapad-80xg0.jpg
Lenovo Ideapad S145 81W800FLIN Laptop (10th Gen Core i5/ 8GB/ 1TB/ Win10 Home),Intel Core i5 10th Gen,8 GB DDR4 RAM,,1 TB Hard Disk,NO,Intel HD 520,"15.6 inches, 1920 x 1080 pixels",DOS OS," 26,999 ",https://cdn1.smartprix.com/rx-i27FZG0Du-w103-h125/lenovo-ideapad-320-8.jpg
Lenovo Ideapad S340-14API (81NB005VIN) Laptop (Ryzen 3/ 8GB/ 1TB 128GB SSD/ Win10),AMD Ryzen 3,8 GB DDR4 RAM,,1 TB Hard Disk,NO,Intel HD 520,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS," 27,500 ",https://cdn1.smartprix.com/rx-iYpNgrM6o-w103-h125/lenovo-ideapad-130-1.jpg
Lenovo Legion Y520 (80WK00R1IN) Laptop (7th Gen Ci7/ 8GB/ 1TB 128GB SSD/ Win10/ 4GB Graph),Intel Core i7 7700HQ 7th Gen,8 GB DDR4 RAM,,1 TB Hard Disk,NO,Intel HD 520,"15.6 inches, 1366 x 768 pixels",DOS OS," 28,500 ",https://cdn1.smartprix.com/rx-iaMl9mwae-w103-h125/lenovo-v130-15ikb-81.jpg
Lenovo L340 81LG0094IN Laptop (8th Gen Core i5/ 8GB/ 1TB/ FreeDOS),Intel Core i5 8th Gen,8 GB DDR4 RAM,,1 TB Hard Disk,NO,Intel HD 520,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS," 28,598 ",https://cdn1.smartprix.com/rx-iohkEnGQj-w103-h125/lenovo-ideapad-130-1.jpg
Lenovo Ideapad 330-15IKB (81DE01MJIN) Laptop (8th Gen Ci5/ 8GB/ 1TB/ FreeDOS),8th Gen,8 GB DDR4 RAM,,1 TB Hard Disk,NO,Intel HD 520,"15.6 inches, 1920 x 1080 pixels",DOS OS," 24,799 ",https://cdn1.smartprix.com/rx-icgiFHzrB-w103-h125/lenovo-ideapad-320-8.jpg
Lenovo Ideapad 330S (81F401AXIN) Laptop (8th Gen Core i5/ 8GB/ 1TB/ Win10 Home/ 512GB Graph),Intel Core i5 8th Gen,8 GB DDR4 RAM,,1 TB Hard Disk,NO,Intel HD 520,"14 inches, 1366 x 768 pixels",DOS OS," 25,999 ",https://cdn1.smartprix.com/rx-i0oRuwnYg-w103-h125/lenovo-ideapad-320-8.jpg
Lenovo Ideapad Gaming 3i 81Y400E1IN Laptop (10th Gen Core i5/ 8GB/ 1TB 256GB SSD/ Win10/ 4GB Graph),Intel Core i5 10th Gen,8 GB DDR4 RAM,,1 TB Hard Disk,NO,Intel HD 520,"15.6 inches, 1366 x 768 pixels",DOS OS," 24,927 ",https://cdn1.smartprix.com/rx-ixYlYKbkR-w103-h125/lenovo-ideapad-110-8.jpg
Lenovo Ideapad 310 (80SM01EEIH) Laptop (6th Gen Ci5/ 8GB/ 1TB/ FreeDOS/ 2GB Graph),Intel Core i5 6th Gen,8 GB DDR4 RAM,,1 TB Hard Disk,NO,Intel HD 520,"15.6 inches, 1366 x 768 pixels",DOS OS," 25,599 ",https://cdn1.smartprix.com/rx-it82rhgSo-w103-h125/lenovo-ideapad-310-8.jpg
Lenovo Yoga 520 (81C800QLIN) Laptop (8th Gen Core i5/ 8GB/ 1TB/ Win10 Home/ 2GB Graph),Intel Core i5 8th Gen,8 GB DDR4 RAM,,1 TB Hard Disk,NO,Intel HD 520,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS," 28,990 ",https://cdn1.smartprix.com/rx-ijTJzNLAC-w103-h125/lenovo-ideapad-130-8.jpg
Lenovo Ideapad 520 (81BL00CSIN) Laptop (8th Gen Ci5/ 8GB/ 1TB/ Win10),Intel Core i5 8250U 8th Gen,8 GB DDR4 RAM,,1 TB Hard Disk,NO,Intel HD 520,"15.6 inches, 1366 x 768 pixels",DOS OS," 25,379 ",https://cdn1.smartprix.com/rx-ihKet6ri3-w103-h125/lenovo-v130-81hna002.jpg
Lenovo Legion Y540 (81SY00C3IN) Laptop (9th Gen Core i5/ 8GB/ 1TB 128 GB SSD/ Win10/ 4GB Graph),Intel Core i5 9th Gen,8 GB DDR4 RAM,,1 TB Hard Disk,NO,Intel HD 520,"14 inches, 1366 x 768 pixels",Windows OS," 35,200 ",https://cdn1.smartprix.com/rx-idi8WFdb3-w103-h125/lenovo-v310-80sxa05x.jpg
Lenovo Ideapad S145 81WE0082IN Laptop (10th Gen Core i5/ 8GB/ 1TB 256GB SSD/ Win10 Home),Intel Core i5 10th Gen,8 GB DDR4 RAM,,1 TB Hard Disk,NO,Intel HD 520,"15.6 inches, 1366 x 768 pixels",Windows 10 OS," 33,000 ",https://cdn1.smartprix.com/rx-id9PlFuI3-w103-h125/lenovo-ideapad-130-1.jpg
Lenovo Ideapad S145 (81MV0096IN) Laptop (8th Gen Core i5/ 8GB/ 1TB/ Win10),Intel Core i5 8th Gen,8 GB DDR4 RAM,,1 TB Hard Disk,NO,Intel HD 520,"14.1 inches, 1366 x 768 pixels",DOS OS," 29,999 ",https://cdn1.smartprix.com/rx-ik5yjhkV7-w103-h125/lenovo-v310-80sx009h.jpg
Lenovo Ideapad 330 (81DE01Y1IN) Laptop (8th Gen Ci5/ 8GB/ 1TB/ Win10/ 4GB Graph),Intel Core i5 8th Gen,8 GB DDR4 RAM,,1 TB Hard Disk,NO,Intel HD 520,"15.6 inches, 1366 x 768 pixels",DOS OS," 26,399 ",https://cdn1.smartprix.com/rx-iZySiYDAF-w103-h125/lenovo-ideapad-310-8.jpg
Lenovo Ideapad 3 15IIL05 81WE007TIN Laptop (10th Gen Core i3/ 8GB/ 1TB/ Win10 Home),Intel Core i3 10th Gen,8 GB DDR4 RAM,,1 TB Hard Disk,NO,Intel HD 520,"15.6 inches, 1920 x 1080 pixels",DOS OS," 36,356 ",https://cdn1.smartprix.com/rx-isRTVC2ev-w103-h125/lenovo-ideapad-130-1.jpg
Lenovo Ideapad 3 15IML05 81WB00ANIN Laptop (10th Gen Core i5/ 8GB/ 1TB HDD/ Win10 Home/ 2GB Graph),Intel Core i5 10th Gen,8 GB DDR4 RAM,,1 TB Hard Disk,NO,Intel HD 520,"14 inches, 1366 x 768 pixels",DOS OS," 30,500 ",https://cdn1.smartprix.com/rx-i5xLu41Ie-w103-h125/lenovo-v310-80sxa061.jpg
Lenovo Ideapad S145 81MV0098IN Laptop (8th Gen Core i5/ 8GB/ 1TB/ Win10),Intel Core i5 8th Gen,8 GB DDR4 RAM,,1 TB Hard Disk,NO,Intel HD 520,"14 inches, 1366 x 768 pixels",DOS OS," 30,900 ",https://cdn1.smartprix.com/rx-iPAunKWui-w103-h125/lenovo-v310-80sxa061.jpg
Lenovo Ideapad L340 81LK01J4IN Gaming Laptop (9th Gen Core i5/ 8GB/ 1TB 256GB SSD/ Win10 Home/ 4GB Graph),Intel Core i5 9th Gen,8 GB DDR4 RAM,,1 TB Hard Disk,NO,Intel HD 520,"15.6 inches, 1920 x 1080 pixels",Windows OS," 56,999 ",https://cdn1.smartprix.com/rx-iyz4U5oGC-w103-h125/lenovo-ideapad-300-8.jpg
Lenovo Thinkpad E480 (20KNS0DM00) Laptop (8th Gen Ci7/ 8GB/ 1TB/ Win10/ 2GB Graph),Intel Core i7 8550U 8th Gen,8 GB DDR4 RAM,,1 TB Hard Disk,NO,Intel HD 520,"15.6 inches, 1366 x 768 pixels",Windows OS," 28,045 ",https://cdn1.smartprix.com/rx-iWNFHUYsf-w103-h125/lenovo-ideapad-310-8.jpg
Lenovo Ideapad L340 (81LG00TKIN) Laptop (8th Gen Core i5/ 8GB/ 1TB/ Win10/ 2GB Graph),Intel Core i5 8th Gen,8 GB DDR4 RAM,,1 TB Hard Disk,NO,Intel HD 520,"15.6 inches, 1920 x 1080 pixels",DOS OS," 29,499 ",https://cdn1.smartprix.com/rx-inThnEHju-w103-h125/lenovo-ideapad-320e.jpg
Lenovo Legion Y530-15ICH Gaming Laptop (8th Gen Core i5/ 8GB/ 1TB/ Win10/ 4GB Graph),Intel Core i5 8th Gen,8 GB DDR4 RAM,,1 TB Hard Disk,NO,Intel HD 520,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS," 32,200 ",https://cdn1.smartprix.com/rx-ip5iClfYu-w103-h125/lenovo-ideapad-320-8.jpg
Lenovo IdeaPad S145 (81MV009CIN) Laptop (8th Gen Core i5/ 8GB/ 1TB/ FreeDos),Intel Core i5 8th Gen,8 GB DDR4 RAM,,,128 GB SSD,Intel HD 520,"12.2 inches, 1920 x 1080 pixels, Touch Screen",Windows OS," 40,449 ",https://cdn1.smartprix.com/rx-iYcOJ2knK-w103-h125/lenovo-miix-510-80u1.jpg
Lenovo Ideapad 510 (80SV011EIH) Laptop (7th Gen Ci5/ 8GB/ 1TB/ Win10/ 2GB Graph),Intel Core i5 7th Gen,8 GB DDR4 RAM,,2 TB Hard Disk,NO,Intel HD 520,"15.6 inches, 1366 x 768 pixels",Windows 10 OS," 38,600 ",https://cdn1.smartprix.com/rx-ivU3OuTAj-w103-h125/lenovo-ideapad-310-8.jpg
Lenovo ThinkPad T480 Laptop (8th Gen Ci5/ 8GB/ 1TB/ Win10 Pro),Intel Core i5 8th Gen,8 GB DDR4 RAM,,2 TB Hard Disk,NO,Intel HD 520,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS," 31,200 ",https://cdn1.smartprix.com/rx-ix1QtTZWj-w103-h125/lenovo-ideapad-320-8.jpg
Lenovo Ideapad Gaming 3i 81Y400CTIN Laptop (10th Gen Core i5/ 8GB/ 1TB 256GB SSD/ Win10/ 4GB Graph),Intel Core i5 10th Gen,8 GB DDR4 RAM,,,256 GB SSD,Intel HD 520,"14 inches, 1366 x 768 pixels",Windows 10 OS," 53,213 ",https://cdn1.smartprix.com/rx-iX0Ci33bD-w103-h125/lenovo-thinkpad-e470.jpg
Lenovo Ideapad L340 (81LG00TGIN) Laptop (8th Gen Core i7/ 8GB/ 1TB/ Win10/ 2GB Graph),Intel Core i7 8th Gen,8 GB DDR4 RAM,,,256 GB SSD,Intel HD 520,"12.2 inches, 1920 x 1080 pixels, Touch Screen",Windows 10 OS," 66,990 ",https://cdn1.smartprix.com/rx-iYJHP09Xa-w103-h125/lenovo-miix-510-80u1.jpg
Lenovo Yoga S940 (81Q7003PIN) Laptop (8th Gen Core i7/ 16GB/ 1TB SSD/ Win10),Intel Core i7 8th Gen,16 GB DDR3 RAM,,1 TB Hard Disk,NO,Intel HD 520 Graphics,"14 inches, 1366 x 768 pixels",Windows 10 OS," 70,180 ",https://cdn1.smartprix.com/rx-iVHQNwgnN-w103-h125/lenovo-thinkpad-e460.jpg
Lenovo Yoga S940 81Q80037IN Laptop (10th Gen Core i7/ 16GB/ 1TB SSD/ Win10),Intel Core i7 10th Gen,16 GB DDR4 RAM,,1 TB Hard Disk,NO,Intel HD 5500,"14 inches, 1366 x 786 pixels",DOS OS," 1,49,000 ",https://cdn1.smartprix.com/rx-i2yx6fCHf-w103-h125/lenovo-thinkpad-edge.jpg
Lenovo Legion Y740 81UH006SIN Gaming Laptop (9th Gen Core i7/ 16GB/ 1TB SSD/8GB Graph/ Win10),Intel Core i7 9th Gen,16 GB DDR4 RAM,,500 GB Hard Disk,NO,Intel HD 5500,"15.6 inches, 1366 x 768 pixels",Windows OS," 42,990 ",https://cdn1.smartprix.com/rx-icHpH6pJT-w103-h125/lenovo-g50-80-80e502.jpg
Lenovo Legion Y540 81SX00G7IN Gaming Laptop (9th Gen Core i7/ 16GB/ 1TB SSD/ Win10/ 6GB Graph),Intel Core i7 9th Gen,16 GB DDR4 RAM,,500 GB Hard Disk,NO,Intel HD 5500,"14 inches, 1366 x 768 pixels",Windows 10 OS," 27,399 ",https://cdn1.smartprix.com/rx-iZIoTuBBq-w103-h125/lenovo-ideapad-100-8.jpg
Lenovo Legion Y740 81UH00BQIN Gaming Laptop (9th Gen Core i7/ 16GB/ 1TB SSD/ Win10 Home/ 8GB Graph),Intel Core i7 9th Gen,16 GB DDR4 RAM,,1 TB Hard Disk,NO,Intel HD 6000,"14 inches, 1366 x 768 pixels",DOS OS," 37,999 ",https://cdn1.smartprix.com/rx-ikTvK9mmO-w103-h125/lenovo-v310-80t2004e.jpg
Lenovo ThinkPad E14 Laptop (10th Gen Core i7/ 16GB/ 1TB SSD/ Win10),Intel Core i3 10th Gen,16 GB DDR4 RAM,,1 TB Hard Disk,NO,Intel HD 610,"15.6 inches, 1366 x 768 pixels",Windows 10 OS," 19,490 ",https://cdn1.smartprix.com/rx-iit0lrQPZ-w103-h125/lenovo-ideapad-330-8.jpg
Lenovo Legion Y740 81UH006YIN Gaming Laptop (9th Gen Core i7/ 16GB/ 1TB SSD/ Win10 Home/ 6GB Graph),Intel Core i7 9th Gen,16 GB DDR4 RAM,,1 TB Hard Disk,NO,Intel HD 610,"15.6 inches, 1366 x 768 pixels",DOS OS," 21,999 ",https://cdn1.smartprix.com/rx-iEcXAZYoD-w103-h125/lenovo-v130-81hn00fu.jpg
Lenovo Legion Y740 Laptop (9th Gen Core i7/ 16GB/ 1TB SSD/ Win10 Home/ 6GB Graph),Intel Core i7 9th Gen,16 GB DDR4 RAM,,1 TB Hard Disk,NO,Intel HD 620,"15.6 inches, 1366 x 768 pixels",Windows 10 OS," 31,990 ",https://cdn1.smartprix.com/rx-i29JFx9hV-w103-h125/lenovo-ideapad-320s.jpg
Lenovo Thinkpad X1 Extreme (20MGS03W00) Laptop (8th Gen Ci7/ 16GB/ 1TB SSD/ Win10/ 4GB Graph),Intel Core i7 8th Gen,16 GB DDR4 RAM,,1 TB Hard Disk,NO,Intel HD 620,"15.6 inches, 1920 x 1080 pixels",DOS OS," 35,799 ",https://cdn1.smartprix.com/rx-iadfo7F8a-w103-h125/lenovo-ideapad-320-8.jpg
Lenovo C340-14IWL (81N400HDIN) Laptop ( 8th Gen Core i7/ 16GB/ 1TB SSD/ Win10/ 2GB Graph),Intel Core i7 8th Gen,16 GB DDR4 RAM,,1 TB Hard Disk,NO,Intel HD 620,"15.6 inches, 1366 x 768 pixels",DOS OS," 37,500 ",https://cdn1.smartprix.com/rx-iuFFCERKY-w103-h125/lenovo-ideapad-320-8.jpg
Lenovo Legion 7 15IMHG05 81YU002AIN Gaming Laptop (10th Gen Core i7/ 16GB/ 1TB SSD/ Win10 Home/ 8GB Graph),Intel Core i7 10th Gen,16 GB DDR4 RAM,,1 TB Hard Disk,NO,Intel HD 620,"14 inches, 1366 x 768 pixels",Windows OS," 42,490 ",https://cdn1.smartprix.com/rx-iXjupib8n-w103-h125/lenovo-thinkpad-e480.jpg
Lenovo Legion 7 15IMHG05 81YU0029IN Gaming Laptop (10th Gen Core i7/ 16GB/ 1TB SSD/ Win10 Home/ 8GB Graph),Intel Core i7 10th Gen,16 GB DDR4 RAM,,1 TB Hard Disk,NO,Intel HD 620,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS," 32,990 ",https://cdn1.smartprix.com/rx-iuMY4MDil-w103-h125/lenovo-ideapad-ip320.jpg
Lenovo Thinkpad P53 20QQS0JD0C Laptop (9th Gen Core i7/ 64GB/ 1TB SSD/ Win10/ 6GB Graph),Intel Core i7 9th Gen,64 GB DDR4 RAM,,1 TB Hard Disk,NO,Intel HD 620,"14 inches, 1366 x 768 pixels",DOS OS," 45,990 ",https://cdn1.smartprix.com/rx-ilUiuXtdt-w103-h125/lenovo-thinkpad-e470.jpg
Lenovo Ideapad S540 (81ND00FAIN) Laptop (8th Gen Core i5/ 8GB/ 1TB/ Win10/ 2GB Graph),Intel Core i5 8th Gen,8 GB DDR4 RAM,,1 TB Hard Disk,NO,Intel HD 620,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS," 25,989 ",https://cdn1.smartprix.com/rx-iVnWfrGRp-w103-h125/lenovo-ideapad-s145.jpg
Lenovo C340-14IWL (81N400JLIN) Laptop (8th Gen Core i3/ 8GB/ 1TB/ Win10/ 2GB Graph),Intel Core i3 8th Gen,8 GB DDR4 RAM,,1 TB Hard Disk,NO,Intel HD 620,"15.6 inches, 1366 x 768 pixels",Windows 10 OS," 32,989 ",https://cdn1.smartprix.com/rx-iq6rivQn6-w103-h125/lenovo-ideapad-330-8.jpg
Lenovo Legion Y540 (81SY00CBIN) Gaming Laptop (9th Gen Core i7/ 8GB/ 1TB SSD/ Win10/ 4GB Graph),Intel Core i7 9th Gen,8 GB DDR4 RAM,,1 TB Hard Disk,NO,Intel HD 620,"14 inches, 1366 x 768 pixels",Windows 10 OS," 65,499 ",https://cdn1.smartprix.com/rx-iAsXd3l0T-w103-h125/lenovo-thinkpad-l470.jpg
Lenovo C340 (81N400J7IN) Laptop (8th Gen Core i5/ 8GB/ 1TB SSD/ Win10/ 2GB Graph),Intel Core i5 8th Gen,8 GB DDR4 RAM,,1 TB Hard Disk,NO,Intel HD 620,"14 inches, 1366 x 768 pixels",DOS OS," 25,777 ",https://cdn1.smartprix.com/rx-ib0vsdyKk-w103-h125/lenovo-ideapad-320-8.jpg
Lenovo C340-14IWL (81N400JMIN) Laptop (8th Gen Core i5/ 8GB/ 1TB SSD/ Win10),Intel Core i5 8th Gen,8 GB DDR4 RAM,,1 TB Hard Disk,NO,Intel HD 620,"14 inches, 1920 x 1080 pixels",Windows 10 OS," 28,990 ",https://cdn1.smartprix.com/rx-ibxD4Ca80-w103-h125/lenovo-ideapad-330s.jpg
Lenovo Legion Y540 81SY00C7IN Laptop (9th Gen Core i5/ 8GB/ 1TB SSD/ Win10 Home/ 4GB Graph),Intel Core i5 9th Gen,8 GB DDR4 RAM,,1 TB Hard Disk,NO,Intel HD 620,"15.6 inches, 1366 x 768 pixels",DOS OS," 27,490 ",https://cdn1.smartprix.com/rx-izORN2XEX-w103-h125/lenovo-ideapad-330-8.jpg
Lenovo Ideapad S540 81NE003GIN Laptop (8th Gen Core i5/ 8GB/ 1TB SSD/ Win10 Home/ 2GB Graph),Intel Core i5 8th Gen,8 GB DDR4 RAM,,1 TB Hard Disk,NO,Intel HD 620,"14 inches, 1366 x 768 pixels",DOS OS," 34,700 ",https://cdn1.smartprix.com/rx-izPdNoxn3-w103-h125/lenovo-thinkpad-e480.jpg
Lenovo Ideapad C340 (81N6006PIN) Laptop (AMD Quad Core Ryzen 5/ 8GB/ 1TB SSD/ Win10),AMD Ryzen 5 3rd Gen,8 GB DDR4 RAM,,1 TB Hard Disk,NO,Intel HD 620,"14 inches, 1366 x 768 pixels",DOS OS," 23,950 ",https://cdn1.smartprix.com/rx-iZQyymH3x-w103-h125/lenovo-v130-15ikb-81.jpg
Lenovo Legion Y540 (81SX00GHIN) Gaming Laptop (9th Gen i5/ 8GB/ 1TB SSD/ Win10/ 6GB Graph),Intel Core i5 9th Gen,8 GB DDR4 RAM,,1 TB Hard Disk,NO,Intel HD 620,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS," 27,990 ",https://cdn1.smartprix.com/rx-iUpO7Rak3-w103-h125/lenovo-ideapad-330-8.jpg
Lenovo Legion Y740 (81UF001FIN) Gaming Laptop (9th Gen Core i7/ 8GB/ 1TB SSD/ Win10/ 6GB Graph),Intel Core i7 9th Gen,8 GB DDR4 RAM,,1 TB Hard Disk,NO,Intel HD 620,"14 inches, 1366 x 768 pixels",DOS Dps OS," 21,994 ",https://cdn1.smartprix.com/rx-iCvzNXIoY-w103-h125/lenovo-v130-81hqa004.jpg
Lenovo Ideapad S540 (81NE00BBIN) Laptop (8th Gen i7/ 8GB/ 1TB SSD/ Win10/ 2GB Graph),Intel Core i7 8th Gen,8 GB DDR4 RAM,,1 TB Hard Disk,NO,Intel HD 620,"14 inches, 1366 x 768 pixels",DOS OS," 55,693 ",https://cdn1.smartprix.com/rx-isy3srv4o-w103-h125/lenovo-thinkpad-l470.jpg
Lenovo Ideapad Yoga 13 (59-341111) Laptop (3rd Gen Ci5/ 4GB/ 128GB SSD/ Win8/ Touch),Intel Core i5 3rd Gen,4 GB DDR3 RAM,,1 TB Hard Disk,NO,Intel HD 620,"14 inches, 1366 x 768 pixels",Windows 10 OS," 26,450 ",https://cdn1.smartprix.com/rx-i10HTeC3D-w103-h125/lenovo-ideapad-330-1.jpg
Lenovo Ideapad Yoga 13 (59-369597) Ultrabook (3rd Gen Ci5/ 4GB/ 128GB SSD/ Win8/ Touch),Intel Core i5 3rd Gen,4 GB DDR3 RAM,,1 TB Hard Disk,NO,Intel HD 620,"14 inches, 1920 x 1080 pixels",DOS OS," 29,990 ",https://cdn1.smartprix.com/rx-iUf1gIiE6-w103-h125/lenovo-v130-81hq00et.jpg
Lenovo Ideapad Yoga 11S (59-369150) Netbook (3rd Gen Ci3/ 4GB/ 128GB SSD/ Win8/ Touch),Intel Core i3 3rd Gen,4 GB DDR3 RAM,,1 TB Hard Disk,NO,Intel HD 620,"14 inches, 1920 x 1080 pixels",DOS OS," 24,420 ",https://cdn1.smartprix.com/rx-iFDxvzIuE-w103-h125/lenovo-v130-81hq00es.jpg
Lenovo ThinkPad X102 (3460-22Q) Laptop (3rd Gen Ci5/ 4GB/ 128 GB SSD/ Win 7 Prof),Intel Core i5 3rd Gen,4 GB DDR3 RAM,,1 TB Hard Disk,NO,Intel HD 620,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS," 29,650 ",https://cdn1.smartprix.com/rx-iTVuL0NOe-w103-h125/lenovo-ideapad-330-8.jpg
